,numPhotos,price,propertyType,size,exterior,rooms,bathrooms,municipality,showAddress,distance,hasVideo,status,newDevelopment,hasPlan,has3DTour,has360,topNewDevelopment,floor,district,neighborhood,hasLift
37,-0.6153846153846154,625.0,flat,-0.2,True,0.0,0.0,El Escorial,True,1.3455171753899149,False,good,False,False,False,False,False,2,Centro,Desconocido,False
38,-0.8461538461538461,700.0,studio,-0.68,True,-2.0,0.0,Madrid,False,-0.521002774854081,False,good,False,False,False,False,False,3,Centro,Chueca-Justicia,True
39,0.6153846153846154,750.0,studio,-0.68,True,-2.0,0.0,Madrid,True,-0.4738302554779447,False,good,False,False,False,False,False,en,Arganzuela,Chopera,True
40,-0.15384615384615385,650.0,flat,-0.88,False,-1.0,0.0,Madrid,False,-0.535833891493637,True,good,False,False,False,False,False,2,Centro,Palacio,True
41,0.3076923076923077,720.0,flat,0.52,True,1.0,0.0,Alcalá de Henares,False,0.8026983063821644,False,good,False,False,False,False,False,2,Chorrillo,Desconocido,False
42,0.6153846153846154,699.0,flat,-0.2,True,-1.0,0.0,Madrid,True,-0.25016744809109176,False,good,False,False,False,False,False,3,Puente de Vallecas,Palomeras sureste,True
43,-0.38461538461538464,750.0,flat,0.32,True,0.0,0.0,Leganés,False,0.03636015692278251,False,good,False,False,False,False,False,Desconocido,Valdepelayo - Montepinos - Arroyo Culebro,Valdepelayo-Montepinos-Arroyo Culebro,True
44,-0.7692307692307693,695.0,flat,0.32,True,0.0,0.0,Coslada,False,0.07573437948521673,False,good,False,False,False,False,False,Desconocido,Valleaguado - La Cañada,Desconocido,True
45,0.0,750.0,flat,0.84,True,0.0,1.0,Torrejón de Ardoz,False,0.3539374222562434,False,good,False,False,False,False,False,Desconocido,Suroeste,Desconocido,True
46,-0.15384615384615385,620.0,flat,0.12,True,0.0,0.0,Madrid,False,-0.20763563295378432,False,good,False,False,False,False,False,Desconocido,Villaverde,Villaverde Alto,False
47,-0.5384615384615384,500.0,studio,-1.16,False,-2.0,0.0,Madrid,False,-0.5526743852262941,False,good,False,False,False,False,False,1,Centro,Lavapiés-Embajadores,False
48,-0.9230769230769231,550.0,flat,-0.76,True,-1.0,0.0,Leganés,False,-0.06616591713711606,False,good,False,False,False,False,False,Desconocido,Centro,Flores,False
49,0.23076923076923078,750.0,flat,-0.44,False,-1.0,0.0,Madrid,False,-0.5188498708257583,True,good,False,False,False,False,False,3,Arganzuela,Acacias,True
50,0.0,680.0,studio,-0.08,True,-2.0,0.0,Madrid,False,-0.34561286001339586,False,good,False,False,False,False,False,bj,Ciudad Lineal,Ventas,False
51,0.15384615384615385,700.0,flat,-0.28,True,-1.0,1.0,Camarma de Esteruelas,False,0.9439766529518706,False,good,False,False,False,False,False,Desconocido,Desconocido,Desconocido,False
52,-0.5384615384615384,750.0,duplex,-0.88,True,-1.0,0.0,Madrid,False,-0.39584728734092434,False,good,False,False,False,False,False,Desconocido,Desconocido,Desconocido,False
53,0.6153846153846154,750.0,flat,0.36,True,0.0,0.0,Alcorcón,False,0.04736388862309827,True,good,False,False,False,False,False,1,Centro,Zona Renfe,True
54,-0.6923076923076923,650.0,flat,0.32,True,-1.0,0.0,Alcalá de Henares,False,0.819012534685676,False,good,False,False,False,False,False,en,San Isidro - Los Almendros,Desconocido,True
55,1.4615384615384615,720.0,flat,3.04,False,1.0,1.0,Pinto,False,0.34121136733326957,False,good,False,True,False,True,False,1,San José - Buenos Aires,Desconocido,True
56,0.6153846153846154,600.0,flat,-0.28,True,-1.0,0.0,Valdemoro,False,0.5793225528657545,False,good,False,False,False,False,False,Desconocido,Hospital,Desconocido,True
57,-0.5384615384615384,650.0,flat,0.16,True,-1.0,0.0,Collado Villalba,False,1.079561764424457,False,good,False,False,False,False,False,2,Parque de la Coruña - Las Suertes,Desconocido,True
58,-0.6923076923076923,650.0,flat,0.32,False,0.0,0.0,Alcorcón,False,-0.03750837240455459,False,good,False,False,False,False,False,3,Valderas - Los Castillos,Valderas - Los Castillos,False
59,-1.0769230769230769,700.0,flat,-0.48,True,-1.0,0.0,Madrid,False,0.0,False,good,False,False,False,False,False,3,Barajas,Casco Histórico de Barajas,False
60,-0.15384615384615385,625.0,flat,0.2,True,0.0,0.0,Getafe,False,-0.03133671419002966,False,good,False,False,False,False,False,bj,Getafe Centro,Desconocido,False
61,-0.6153846153846154,595.0,flat,-0.48,True,-1.0,0.0,Madrid,False,-0.37211750071763466,False,good,False,False,False,False,False,bj,Latina,Aluche,False
62,0.0,650.0,flat,-0.08,True,-1.0,0.0,Madrid,False,-0.08736006123815902,False,good,False,False,False,False,False,4,San Blas,Rejas,True
63,0.5384615384615384,725.0,flat,-0.28,True,-1.0,0.0,Madrid,False,-0.22069658405894174,True,good,False,True,False,False,False,2,Villaverde,Villaverde Alto,True
64,-0.5384615384615384,750.0,flat,1.52,True,1.0,0.0,Alcalá de Henares,False,0.7732274423500144,False,good,False,False,False,False,False,8,Reyes Católicos,Desconocido,True
65,0.0,700.0,penthouse,-1.08,True,-1.0,0.0,Madrid,True,-0.013013108793416897,False,good,False,False,False,True,False,1,San Blas,Rejas,True
66,0.38461538461538464,700.0,flat,-1.2,False,-1.0,0.0,Madrid,False,-0.5229164673237011,False,good,False,False,False,False,False,3,Centro,Lavapiés-Embajadores,False
67,-0.23076923076923078,650.0,flat,0.08,True,0.0,0.0,Alcalá de Henares,False,0.8726916084585207,False,good,False,False,False,False,False,1,Val,Desconocido,True
68,-0.8461538461538461,550.0,flat,-0.68,True,-1.0,0.0,Paracuellos de Jarama,False,0.2597359104391924,False,good,False,False,False,False,False,3,Casco Urbano,Desconocido,True
69,0.0,650.0,flat,-0.08,True,-1.0,0.0,Madrid,False,-0.09688068127451918,False,good,False,False,False,False,False,4,San Blas,Rejas,True
70,0.0,750.0,flat,0.32,True,0.0,0.0,Madrid,False,-0.32250502344273274,False,good,False,False,False,False,False,Desconocido,Ciudad Lineal,Pueblo Nuevo,True
71,-0.23076923076923078,725.0,flat,0.52,True,0.0,0.0,Madrid,False,-0.3924983255190891,False,good,False,False,False,False,False,Desconocido,Puente de Vallecas,Entrevías,True
72,-0.8461538461538461,700.0,flat,0.92,True,-1.0,0.0,Alcalá de Henares,False,0.8199693809204861,False,good,False,False,False,False,False,1,Casco Histórico,Desconocido,False
